,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10700,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10701,garden_tools,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10702,garden_tools,housewares,housewares,,,,,,,,,,,,,,,,,,,,,
10703,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10704,furniture_decor,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,
10705,telephony,perfumery,telephony,,,,,,,,,,,,,,,,,,,,,
10706,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10707,electronics,electronics,,,,,,,,,,,,,,,,,,,,,,
10708,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10709,construction_tools_construction,construction_tools_construction,,,,,,,,,,,,,,,,,,,,,,
10710,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10711,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10712,telephony,telephony,telephony,,,,,,,,,,,,,,,,,,,,,
10713,watches_gifts,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,
10714,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10715,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10716,home_construction,home_construction,,,,,,,,,,,,,,,,,,,,,,
10717,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10718,auto,auto,,,,,,,,,,,,,,,,,,,,,,
10719,housewares,housewares,housewares,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,
10720,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10721,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10722,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10723,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10724,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10725,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
10726,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10727,cine_photo,cine_photo,cine_photo,cine_photo,,,,,,,,,,,,,,,,,,,,
10728,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10729,furniture_bedroom,furniture_bedroom,housewares,,,,,,,,,,,,,,,,,,,,,
10730,air_conditioning,air_conditioning,,,,,,,,,,,,,,,,,,,,,,
10731,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10732,cool_stuff,cool_stuff,,,,,,,,,,,,,,,,,,,,,,
10733,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10734,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10735,home_confort,home_confort,,,,,,,,,,,,,,,,,,,,,,
10736,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10737,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10738,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10739,perfumery,perfumery,,,,,,,,,,,,,,,,,,,,,,
10740,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10741,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10742,consoles_games,fashion_bags_accessories,fashion_bags_accessories,,,,,,,,,,,,,,,,,,,,,
10743,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10744,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10745,food,food,,,,,,,,,,,,,,,,,,,,,,
10746,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10747,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10748,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,,,,
10749,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10750,construction_tools_construction,,,,,,,,,,,,,,,,,,,,,,,
10751,toys,toys,,,,,,,,,,,,,,,,,,,,,,
10752,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10753,home_construction,home_construction,home_construction,,,,,,,,,,,,,,,,,,,,,
10754,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10755,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10756,flowers,flowers,,,,,,,,,,,,,,,,,,,,,,
10757,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10758,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10759,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10760,perfumery,perfumery,,,,,,,,,,,,,,,,,,,,,,
10761,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10762,bed_bath_table,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10763,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10764,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
10765,housewares,bed_bath_table,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,
10766,housewares,bed_bath_table,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10767,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10768,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10769,stationery,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10770,office_furniture,office_furniture,,,,,,,,,,,,,,,,,,,,,,
10771,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10772,furniture_decor,housewares,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10773,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10774,dvds_blu_ray,dvds_blu_ray,,,,,,,,,,,,,,,,,,,,,,
10775,,,,,,,,,,,,,,,,,,,,,,,,
10776,toys,toys,toys,toys,,,,,,,,,,,,,,,,,,,,
10777,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10778,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10779,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10780,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10781,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10782,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10783,electronics,electronics,,,,,,,,,,,,,,,,,,,,,,
10784,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10785,dvds_blu_ray,dvds_blu_ray,dvds_blu_ray,,,,,,,,,,,,,,,,,,,,,
10786,home_appliances,construction_tools_construction,,,,,,,,,,,,,,,,,,,,,,
10787,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
10788,costruction_tools_garden,telephony,,,,,,,,,,,,,,,,,,,,,,
10789,office_furniture,office_furniture,,,,,,,,,,,,,,,,,,,,,,
10790,auto,auto,watches_gifts,,,,,,,,,,,,,,,,,,,,,
10791,drinks,drinks,drinks,drinks,,,,,,,,,,,,,,,,,,,,
10792,baby,baby,baby,bed_bath_table,,,,,,,,,,,,,,,,,,,,
10793,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10794,electronics,electronics,,,,,,,,,,,,,,,,,,,,,,
10795,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,,,,
10796,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10797,auto,auto,,,,,,,,,,,,,,,,,,,,,,
10798,toys,toys,,,,,,,,,,,,,,,,,,,,,,
10799,computers_accessories,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10800,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10801,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10802,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10803,toys,baby,,,,,,,,,,,,,,,,,,,,,,
10804,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10805,sports_leisure,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,
10806,housewares,housewares,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,,
10807,telephony,telephony,telephony,telephony,,,,,,,,,,,,,,,,,,,,
10808,sports_leisure,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,
10809,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10810,cool_stuff,cool_stuff,,,,,,,,,,,,,,,,,,,,,,
10811,fixed_telephony,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10812,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10813,perfumery,perfumery,,,,,,,,,,,,,,,,,,,,,,
10814,perfumery,perfumery,,,,,,,,,,,,,,,,,,,,,,
10815,pet_shop,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10816,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10817,fashion_bags_accessories,fashion_bags_accessories,,,,,,,,,,,,,,,,,,,,,,
10818,telephony,telephony,telephony,telephony,,,,,,,,,,,,,,,,,,,,
10819,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10820,fashion_bags_accessories,fashion_bags_accessories,auto,musical_instruments,fashion_bags_accessories,,,,,,,,,,,,,,,,,,,
10821,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10822,consoles_games,toys,baby,,,,,,,,,,,,,,,,,,,,,
10823,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10824,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10825,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10826,fashion_bags_accessories,,,,,,,,,,,,,,,,,,,,,,,
10827,electronics,electronics,,,,,,,,,,,,,,,,,,,,,,
10828,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10829,housewares,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,,,
10830,baby,baby,baby,,,,,,,,,,,,,,,,,,,,,
10831,fashion_bags_accessories,fashion_bags_accessories,,,,,,,,,,,,,,,,,,,,,,
10832,cool_stuff,cool_stuff,,,,,,,,,,,,,,,,,,,,,,
10833,toys,fashion_bags_accessories,,,,,,,,,,,,,,,,,,,,,,
10834,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10835,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10836,furniture_decor,furniture_decor,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,
10837,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10838,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10839,fashion_shoes,stationery,,,,,,,,,,,,,,,,,,,,,,
10840,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10841,toys,toys,,,,,,,,,,,,,,,,,,,,,,
10842,consoles_games,consoles_games,consoles_games,consoles_games,consoles_games,consoles_games,,,,,,,,,,,,,,,,,,
10843,small_appliances,small_appliances,,,,,,,,,,,,,,,,,,,,,,
10844,office_furniture,office_furniture,,,,,,,,,,,,,,,,,,,,,,
10845,electronics,electronics,electronics,,,,,,,,,,,,,,,,,,,,,
10846,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10847,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10848,books_general_interest,books_general_interest,,,,,,,,,,,,,,,,,,,,,,
10849,toys,toys,toys,,,,,,,,,,,,,,,,,,,,,
10850,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10851,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10852,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
10853,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
10854,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10855,watches_gifts,stationery,,,,,,,,,,,,,,,,,,,,,,
10856,furniture_decor,home_appliances_2,,,,,,,,,,,,,,,,,,,,,,
10857,garden_tools,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,
10858,home_appliances,home_appliances,,,,,,,,,,,,,,,,,,,,,,
10859,food_drink,food_drink,food_drink,,,,,,,,,,,,,,,,,,,,,
10860,consoles_games,consoles_games,,,,,,,,,,,,,,,,,,,,,,
10861,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
10862,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10863,home_confort,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10864,toys,toys,,,,,,,,,,,,,,,,,,,,,,
10865,health_beauty,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10866,housewares,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10867,perfumery,perfumery,,,,,,,,,,,,,,,,,,,,,,
10868,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10869,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10870,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10871,toys,toys,,,,,,,,,,,,,,,,,,,,,,
10872,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10873,auto,auto,,,,,,,,,,,,,,,,,,,,,,
10874,garden_tools,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,
10875,computers_accessories,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,
10876,home_confort,home_confort,,,,,,,,,,,,,,,,,,,,,,
10877,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10878,perfumery,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10879,construction_tools_construction,construction_tools_construction,,,,,,,,,,,,,,,,,,,,,,
10880,stationery,baby,,,,,,,,,,,,,,,,,,,,,,
10881,furniture_decor,baby,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10882,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10883,garden_tools,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,
10884,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10885,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10886,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10887,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10888,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10889,bed_bath_table,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10890,stationery,stationery,stationery,stationery,,,,,,,,,,,,,,,,,,,,
10891,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10892,health_beauty,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,
10893,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10894,drinks,drinks,drinks,drinks,,,,,,,,,,,,,,,,,,,,
10895,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10896,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10897,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10898,watches_gifts,small_appliances,,,,,,,,,,,,,,,,,,,,,,
10899,consoles_games,consoles_games,,,,,,,,,,,,,,,,,,,,,,
10900,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10901,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10902,baby,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10903,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10904,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10905,fashion_bags_accessories,fashion_bags_accessories,,,,,,,,,,,,,,,,,,,,,,
10906,stationery,stationery,,,,,,,,,,,,,,,,,,,,,,
10907,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10908,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10909,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10910,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10911,furniture_living_room,furniture_living_room,,,,,,,,,,,,,,,,,,,,,,
10912,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10913,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10914,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10915,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10916,sports_leisure,sports_leisure,sports_leisure,telephony,,,,,,,,,,,,,,,,,,,,
10917,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10918,cool_stuff,cool_stuff,,,,,,,,,,,,,,,,,,,,,,
10919,,,,,,,,,,,,,,,,,,,,,,,,
10920,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10921,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10922,,,,,,,,,,,,,,,,,,,,,,,,
10923,fashion_bags_accessories,fashion_sport,auto,,,,,,,,,,,,,,,,,,,,,
10924,furniture_decor,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10925,food_drink,food_drink,,,,,,,,,,,,,,,,,,,,,,
10926,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10927,electronics,electronics,,,,,,,,,,,,,,,,,,,,,,
10928,costruction_tools_garden,costruction_tools_garden,costruction_tools_garden,,,,,,,,,,,,,,,,,,,,,
10929,computers_accessories,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,
10930,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10931,baby,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
10932,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
10933,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10934,,,,,,,,,,,,,,,,,,,,,,,,
10935,toys,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10936,furniture_living_room,furniture_living_room,furniture_living_room,furniture_living_room,,,,,,,,,,,,,,,,,,,,
10937,luggage_accessories,luggage_accessories,,,,,,,,,,,,,,,,,,,,,,
10938,home_confort,home_confort,,,,,,,,,,,,,,,,,,,,,,
10939,small_appliances,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10940,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10941,garden_tools,garden_tools,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,
10942,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10943,furniture_decor,housewares,,,,,,,,,,,,,,,,,,,,,,
10944,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10945,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10946,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
10947,sports_leisure,sports_leisure,sports_leisure,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,
10948,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10949,sports_leisure,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,
10950,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10951,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10952,office_furniture,office_furniture,,,,,,,,,,,,,,,,,,,,,,
10953,baby,baby,,,,,,,,,,,,,,,,,,,,,,
10954,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10955,baby,baby,,,,,,,,,,,,,,,,,,,,,,
10956,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10957,,,,,,,,,,,,,,,,,,,,,,,,
10958,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10959,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10960,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10961,home_construction,home_construction,,,,,,,,,,,,,,,,,,,,,,
10962,pet_shop,pet_shop,,,,,,,,,,,,,,,,,,,,,,
10963,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10964,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
10965,perfumery,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10966,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10967,computers_accessories,computers_accessories,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,
10968,stationery,stationery,,,,,,,,,,,,,,,,,,,,,,
10969,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
10970,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10971,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10972,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10973,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
10974,perfumery,electronics,,,,,,,,,,,,,,,,,,,,,,
10975,consoles_games,consoles_games,,,,,,,,,,,,,,,,,,,,,,
10976,furniture_decor,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10977,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
10978,office_furniture,office_furniture,,,,,,,,,,,,,,,,,,,,,,
10979,small_appliances,telephony,,,,,,,,,,,,,,,,,,,,,,
10980,sports_leisure,sports_leisure,,,,,,,,,,,,,,,,,,,,,,
10981,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,,,,,,,,,
10982,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
10983,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10984,baby,baby,,,,,,,,,,,,,,,,,,,,,,
10985,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
10986,auto,auto,,,,,,,,,,,,,,,,,,,,,,
10987,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
10988,stationery,stationery,,,,,,,,,,,,,,,,,,,,,,
10989,consoles_games,consoles_games,,,,,,,,,,,,,,,,,,,,,,
10990,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,,,,
10991,furniture_decor,furniture_decor,furniture_decor,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,
10992,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
10993,,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
10994,pet_shop,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
10995,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
10996,furniture_decor,art,,,,,,,,,,,,,,,,,,,,,,
10997,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
10998,bed_bath_table,bed_bath_table,bed_bath_table,bed_bath_table,pet_shop,,,,,,,,,,,,,,,,,,,
10999,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
11000,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
11001,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
11002,housewares,sports_leisure,housewares,housewares,,,,,,,,,,,,,,,,,,,,
11003,computers_accessories,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,
11004,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11005,health_beauty,health_beauty,,,,,,,,,,,,,,,,,,,,,,
11006,fashion_underwear_beach,fashion_underwear_beach,,,,,,,,,,,,,,,,,,,,,,
11007,furniture_decor,bed_bath_table,bed_bath_table,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,
11008,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
11009,telephony,telephony,,,,,,,,,,,,,,,,,,,,,,
11010,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
11011,food_drink,food_drink,,,,,,,,,,,,,,,,,,,,,,
11012,toys,perfumery,perfumery,,,,,,,,,,,,,,,,,,,,,
11013,sports_leisure,food_drink,,,,,,,,,,,,,,,,,,,,,,
11014,garden_tools,garden_tools,garden_tools,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,
11015,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
11016,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
11017,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11018,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11019,toys,consoles_games,,,,,,,,,,,,,,,,,,,,,,
11020,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
11021,bed_bath_table,telephony,,,,,,,,,,,,,,,,,,,,,,
11022,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11023,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
11024,pet_shop,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11025,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11026,stationery,health_beauty,health_beauty,health_beauty,stationery,,,,,,,,,,,,,,,,,,,
11027,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
11028,housewares,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,,,
11029,,,,,,,,,,,,,,,,,,,,,,,,
11030,housewares,housewares,,,,,,,,,,,,,,,,,,,,,,
11031,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
11032,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
11033,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
11034,housewares,housewares,housewares,,,,,,,,,,,,,,,,,,,,,
11035,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11036,cool_stuff,industry_commerce_and_business,,,,,,,,,,,,,,,,,,,,,,
11037,books_imported,books_imported,,,,,,,,,,,,,,,,,,,,,,
11038,watches_gifts,watches_gifts,,,,,,,,,,,,,,,,,,,,,,
11039,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,,
11040,computers_accessories,computers_accessories,computers_accessories,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,
11041,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11042,office_furniture,home_appliances_2,,,,,,,,,,,,,,,,,,,,,,
11043,toys,toys,toys,toys,,,,,,,,,,,,,,,,,,,,
11044,pet_shop,pet_shop,,,,,,,,,,,,,,,,,,,,,,
11045,computers_accessories,computers_accessories,,,,,,,,,,,,,,,,,,,,,,
11046,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
11047,construction_tools_lights,construction_tools_lights,,,,,,,,,,,,,,,,,,,,,,
11048,garden_tools,garden_tools,,,,,,,,,,,,,,,,,,,,,,
11049,bed_bath_table,bed_bath_table,bed_bath_table,,,,,,,,,,,,,,,,,,,,,
11050,auto,auto,,,,,,,,,,,,,,,,,,,,,,
11051,sports_leisure,sports_leisure,sports_leisure,telephony,bed_bath_table,,,,,,,,,,,,,,,,,,,
11052,furniture_decor,furniture_decor,furniture_decor,,,,,,,,,,,,,,,,,,,,,
11053,home_confort,bed_bath_table,,,,,,,,,,,,,,,,,,,,,,
